arb_ID,timestamp,asset_in,amount_in,asset_out,amount_out,source_pool,target_pool,delta_X
ARB_01257_6883,2025-02-12 00:56:43.170733,ETH.ETH,7.42461972,BTC.BTC,317408.96771838,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,21976.11700206
ARB_01258_5082,2025-03-02 12:36:09.170738,KUJI.KUJI,1.57040132,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,75514.57736029,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,2807.09159194
ARB_01259_8842,2025-04-21 06:09:22.170746,BTC.BTC,4.0909224,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1042.8057125,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-71122.31838558
ARB_01260_7388,2025-05-02 14:13:01.170751,ETH.ETH,0.97212176,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,749.08006421,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-34562.93674884
ARB_01261_5428,2025-04-22 16:54:03.170757,ETH.ETH,8.41931947,KUJI.KUJI,47380.38838882,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-234647.20914112
ARB_01262_5495,2025-01-27 23:16:34.170763,KUJI.KUJI,3.04979208,MAYA.CACAO,94876.97204845,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,75343.59780273
ARB_01263_5452,2025-02-25 14:45:46.170769,KUJI.KUJI,6.17496809,ETH.ETH,303292.21065304,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,254532.53791513
ARB_01264_9241,2025-01-12 07:51:05.170774,MAYA.CACAO,1.36886983,BTC.BTC,47111.90325507,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-7145.70310223
ARB_01265_7302,2025-02-12 09:59:00.170780,KUJI.KUJI,4.6248664,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,218532.60875539,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-4535.28028328
ARB_01266_9453,2025-04-16 15:17:44.170785,MAYA.CACAO,0.52981055,ETH.ETH,4394.19527032,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-15897.65216853
ARB_01267_6060,2025-03-09 11:01:05.170792,ETH.ETH,7.30266582,MAYA.CACAO,85898.03436006,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-257267.87474819
ARB_01268_7294,2025-04-21 17:57:44.170797,KUJI.KUJI,3.96222937,BTC.BTC,39889.89582249,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-51393.73302181
ARB_01269_1551,2025-01-22 07:20:36.170803,MAYA.CACAO,0.64237773,BTC.BTC,10050.89920015,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-15289.06467578
ARB_01270_1965,2025-05-15 17:41:02.170808,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.40322487,ETH.ETH,55619.88161327,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-272450.62701214
ARB_01271_8970,2025-03-11 05:14:32.170814,MAYA.CACAO,2.37002194,KUJI.KUJI,60658.24460628,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,46242.56925575
ARB_01272_8261,2025-03-12 19:33:56.170819,BTC.BTC,3.38837292,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,55929.44012281,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-83479.83826346
ARB_01273_8851,2025-01-24 03:36:28.170825,ETH.ETH,3.22516438,BTC.BTC,121657.02625667,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,15010.27094534
ARB_01274_1351,2025-01-27 17:40:53.170830,ETH.ETH,8.14931233,BTC.BTC,248743.27530068,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-145707.84853728
ARB_01275_3814,2025-05-04 15:56:31.170836,KUJI.KUJI,1.21466158,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,54672.67967312,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-27.58118662
ARB_01276_5805,2025-02-23 10:37:15.170841,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.8105604,KUJI.KUJI,354191.98401308,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,252526.89770596
ARB_01277_7707,2024-12-22 14:58:19.170847,BTC.BTC,3.155325,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,30250.8574828,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-10050.59095509
ARB_01278_2070,2025-02-18 23:46:44.170853,KUJI.KUJI,0.61517039,ETH.ETH,7035.51293768,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-9448.37521337
ARB_01279_4212,2025-02-03 22:08:05.170859,MAYA.CACAO,7.26055048,ETH.ETH,38355.47442982,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-279430.7700021
ARB_01280_9172,2025-01-13 13:28:16.170864,MAYA.CACAO,2.07531809,ETH.ETH,89556.38861373,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,52470.23804144
ARB_01281_8425,2025-01-30 17:53:46.170870,ETH.ETH,9.71687873,KUJI.KUJI,222922.7526039,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-235523.60444502
ARB_01282_6338,2025-02-18 00:58:59.170876,MAYA.CACAO,4.41857736,ETH.ETH,189249.90184193,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,153045.75056574
ARB_01283_8525,2025-01-17 23:22:36.170881,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.1819414,BTC.BTC,5491.54110206,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5083.25861997
ARB_01284_5253,2025-02-12 02:38:44.170887,KUJI.KUJI,3.34533213,ETH.ETH,114117.05684648,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,66634.26404262
ARB_01285_2350,2025-01-03 11:25:49.170893,ETH.ETH,6.22721909,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,236737.48931821,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,47126.92912664
ARB_01286_5039,2024-11-30 20:18:02.170899,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.8784217,MAYA.CACAO,304126.52242007,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,225087.51470788
ARB_01287_5689,2025-01-22 09:37:13.170905,MAYA.CACAO,1.78166196,ETH.ETH,26075.0067768,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-29972.39866399
ARB_01288_6822,2025-03-22 11:57:35.170910,MAYA.CACAO,7.83204695,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,48807.83684652,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-63536.97224707
ARB_01289_2662,2025-03-11 14:57:40.170916,BTC.BTC,5.97926746,KUJI.KUJI,81750.47482243,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,13316.27326235
ARB_01290_7832,2025-01-11 03:50:43.170925,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4.1390001,KUJI.KUJI,9460.83879662,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-182386.5837294
ARB_01291_3187,2025-03-11 18:50:33.170932,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.89035955,ETH.ETH,23264.49482729,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-60016.14891446
ARB_01292_2964,2025-03-14 05:43:51.170937,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.22361688,BTC.BTC,207072.90795369,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-44613.45927018
ARB_01293_4648,2025-04-26 09:59:15.170943,MAYA.CACAO,9.38587225,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,295640.91724974,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-8314.42950413
ARB_01294_8822,2025-03-10 20:27:49.170949,KUJI.KUJI,8.44435312,MAYA.CACAO,21737.74486489,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-265897.25544625
ARB_01295_9196,2025-04-23 02:21:14.170955,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.98982705,MAYA.CACAO,400868.71672126,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,209987.36188319
ARB_01296_3632,2025-03-02 05:05:03.170960,BTC.BTC,2.96505183,KUJI.KUJI,142085.28200931,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,21207.74133588
ARB_01297_1979,2025-04-05 23:27:43.170966,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.65380501,BTC.BTC,63092.55387952,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3480.94465228
ARB_01298_1522,2025-04-16 04:04:41.170972,ETH.ETH,1.63566245,KUJI.KUJI,63449.53045901,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,19987.16624187
ARB_01299_1111,2024-11-28 08:50:46.170978,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.63746546,BTC.BTC,231955.16532367,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,69579.90242865
ARB_01300_9631,2025-04-29 17:02:38.170984,KUJI.KUJI,6.37484133,ETH.ETH,201679.43979667,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,163042.27918236
ARB_01301_8660,2025-03-28 14:01:54.170989,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.33429526,BTC.BTC,286196.03056637,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,73454.36458536
ARB_01302_7283,2024-12-26 13:56:13.170997,MAYA.CACAO,3.96109577,KUJI.KUJI,66853.64301324,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,62121.34224789
ARB_01303_3796,2025-04-24 16:08:06.171004,BTC.BTC,2.78226403,KUJI.KUJI,134528.63235393,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,29682.73193683
ARB_01304_9633,2025-03-16 22:12:19.171011,BTC.BTC,1.56798118,KUJI.KUJI,31154.86501486,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,17316.3848732
ARB_01305_4336,2025-02-22 05:32:27.171018,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.7790264,MAYA.CACAO,21262.97295847,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-302012.75319053
ARB_01306_6256,2025-01-10 02:43:46.171025,BTC.BTC,8.18220447,KUJI.KUJI,110901.23948722,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-125506.06622877
ARB_01307_3804,2024-12-04 18:42:14.171032,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.90551426,BTC.BTC,9990.05359673,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1373.20679878
ARB_01308_2992,2025-05-01 02:25:01.171040,ETH.ETH,6.36710429,MAYA.CACAO,115871.49126468,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-143992.8271943
ARB_01309_7814,2025-02-20 11:32:39.171047,ETH.ETH,2.46149464,KUJI.KUJI,63788.30820036,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,9290.46782246
ARB_01310_3869,2024-12-13 06:19:46.171054,ETH.ETH,5.25730469,KUJI.KUJI,15766.66466157,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-227568.54754073
ARB_01311_8007,2025-05-14 04:34:22.171059,BTC.BTC,8.08634229,MAYA.CACAO,359679.08122887,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,122187.56455003
ARB_01312_9456,2025-02-07 23:28:59.171065,BTC.BTC,8.02860939,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,232812.14697556,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,62162.36307884
ARB_01313_6417,2025-04-17 12:39:06.171071,KUJI.KUJI,6.30403818,BTC.BTC,16052.43475396,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-244271.78725278
ARB_01314_9396,2025-03-06 02:29:10.171077,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.78302501,ETH.ETH,100937.66957969,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-309437.59001577
ARB_01315_1932,2025-04-26 11:55:34.171082,ETH.ETH,0.76757359,KUJI.KUJI,42686.26775729,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,29799.44559342
ARB_01316_7380,2024-11-26 12:26:01.171088,ETH.ETH,9.81189418,MAYA.CACAO,68014.64658435,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-96551.29601016
ARB_01317_9214,2025-05-01 04:22:17.171095,KUJI.KUJI,0.93583366,MAYA.CACAO,18072.20733808,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-21173.29947236
ARB_01318_2608,2025-01-19 20:58:55.171101,KUJI.KUJI,6.67486,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,324259.21339202,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,184343.41887255
ARB_01319_6955,2025-04-18 06:53:00.171106,ETH.ETH,8.07933226,KUJI.KUJI,41336.70959346,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-282989.95234266
ARB_01320_1526,2025-01-19 12:38:57.171112,ETH.ETH,8.96233227,KUJI.KUJI,187059.65968201,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,19745.68288104
ARB_01321_1337,2025-04-15 20:15:16.171118,ETH.ETH,4.04508249,KUJI.KUJI,20794.06969542,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-128680.9879815
ARB_01322_9448,2025-03-20 06:45:57.171123,MAYA.CACAO,6.98819804,BTC.BTC,129221.91533229,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,20919.80869742
ARB_01323_6311,2024-12-23 17:43:43.171129,BTC.BTC,6.20598064,MAYA.CACAO,27274.56455668,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-153438.79573854
ARB_01324_4459,2024-12-13 11:23:29.171134,KUJI.KUJI,0.54755022,ETH.ETH,4221.98282627,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-19019.40751466
ARB_01325_1163,2025-01-05 09:29:44.171140,MAYA.CACAO,4.15036438,ETH.ETH,185311.31845381,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,147187.77475901
ARB_01326_4090,2025-01-06 09:38:44.171146,ETH.ETH,7.90759748,BTC.BTC,175791.55789258,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,6972.83249111
ARB_01327_9709,2025-01-14 07:15:51.171151,ETH.ETH,5.80540774,BTC.BTC,82045.92376308,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,71616.53084302
ARB_01328_5082,2024-11-28 02:54:53.171157,BTC.BTC,1.64637188,MAYA.CACAO,5500.16776067,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-23897.09475206
ARB_01329_6544,2025-03-12 13:32:59.171163,BTC.BTC,5.92323267,KUJI.KUJI,282286.90048321,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-15068.99933594
ARB_01330_7996,2025-04-14 13:49:10.171168,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.98351463,MAYA.CACAO,123857.19064064,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-171806.76755381
ARB_01331_6769,2025-03-21 01:33:21.171174,BTC.BTC,4.69714323,KUJI.KUJI,142210.57427047,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-82409.7130184
ARB_01332_4947,2025-03-30 23:23:27.171179,KUJI.KUJI,6.61382871,ETH.ETH,101602.64595569,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,69402.60663531
ARB_01333_3090,2025-02-12 19:41:02.171185,BTC.BTC,9.54029814,KUJI.KUJI,140909.07714548,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-127747.60541008
ARB_01334_8585,2024-12-23 20:49:16.171191,ETH.ETH,2.8699114,BTC.BTC,26956.226932,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-31195.39613301
ARB_01335_6364,2025-04-15 19:00:06.171196,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.69868567,MAYA.CACAO,142366.30660989,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-24324.82583811
ARB_01336_6555,2025-01-20 11:16:04.171202,KUJI.KUJI,1.48199958,ETH.ETH,44815.59645118,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,12404.35243039
ARB_01337_8791,2025-02-07 07:47:30.171208,BTC.BTC,2.07985623,MAYA.CACAO,32032.91305411,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,7385.29446554
ARB_01338_9079,2025-04-25 01:12:36.171213,KUJI.KUJI,3.32154896,MAYA.CACAO,86981.40857035,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,85040.10512533
ARB_01339_7979,2025-02-02 21:28:38.171219,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.77773025,KUJI.KUJI,23158.28726101,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-163930.89490984
ARB_01340_1048,2025-05-10 12:59:50.171225,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.12184439,MAYA.CACAO,81664.05650524,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,34032.78248267
ARB_01341_3845,2025-02-08 13:23:59.171230,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.59972169,BTC.BTC,31141.80098416,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7986.76530407
ARB_01342_1181,2024-11-24 03:21:44.171236,BTC.BTC,2.4465001,KUJI.KUJI,8687.75022954,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-69590.07585455
ARB_01343_3047,2025-03-09 18:54:04.171242,MAYA.CACAO,2.31859058,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,51970.94947374,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-1390.02264941
ARB_01344_5868,2024-11-25 13:03:52.171248,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.97921884,KUJI.KUJI,23258.66529862,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-13224.2024674
ARB_01345_1556,2024-12-06 23:42:53.171254,KUJI.KUJI,5.2724269,ETH.ETH,137200.0290088,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-80329.59577311
ARB_01346_8793,2025-04-13 14:17:48.171260,MAYA.CACAO,5.62460817,ETH.ETH,110249.4673141,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-76891.06184566
ARB_01347_3126,2025-01-24 05:51:06.171265,ETH.ETH,7.29235781,KUJI.KUJI,101337.79541993,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-30533.54833942
ARB_01348_2169,2024-12-16 09:37:23.171271,ETH.ETH,0.45953234,MAYA.CACAO,13003.6753825,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,877.42961533
ARB_01349_8039,2025-01-05 04:54:16.171277,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.88172058,KUJI.KUJI,50544.14948488,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-62099.31037716
ARB_01350_9024,2025-01-18 15:14:27.171283,KUJI.KUJI,2.2376057,ETH.ETH,12966.36700552,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-78259.09689973
ARB_01351_7852,2024-12-18 03:46:40.171288,BTC.BTC,9.69503361,ETH.ETH,198041.3379614,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-40130.26741453
ARB_01352_4764,2025-01-12 02:59:54.171294,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.05857053,KUJI.KUJI,234825.45625099,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-29183.52000784
ARB_01353_5117,2024-11-22 00:05:06.171300,ETH.ETH,2.1931,MAYA.CACAO,96669.24173402,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,60642.29955398
ARB_01354_5749,2025-02-13 14:45:52.171305,KUJI.KUJI,0.16369299,ETH.ETH,5726.33227718,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,1134.23689018
ARB_01355_3996,2025-03-04 11:13:34.171310,ETH.ETH,0.5054575,BTC.BTC,13510.54716884,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-95.71356459
ARB_01356_4141,2025-01-10 15:41:43.171316,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.43053203,MAYA.CACAO,326859.68022609,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,309402.63829595
ARB_01357_1628,2025-01-27 21:11:13.171322,MAYA.CACAO,3.22887071,KUJI.KUJI,145408.48547624,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,36166.3918106
ARB_01358_3740,2025-03-08 09:49:06.171327,MAYA.CACAO,2.38046298,KUJI.KUJI,13530.74948067,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-34182.30876102
ARB_01359_7527,2024-12-05 17:28:45.171333,ETH.ETH,6.8177624,BTC.BTC,277115.87154858,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,56043.06350211
ARB_01360_3840,2025-03-06 02:51:19.171339,MAYA.CACAO,7.37268899,BTC.BTC,229401.5877496,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,107077.88484894
